x	y
0.487	0.706411
0.488	0.707568
0.489	0.708624
0.49	0.709571
0.491	0.710404
0.492	0.711114
0.493	0.711695
0.494	0.71214
0.495	0.712447
0.496	0.712617
0.497	0.712651
0.498	0.712552
0.499	0.71232
0.5	0.711957
0.501	0.711466
0.502	0.710846
0.503	0.710101
0.504	0.709231
0.505	0.708239
0.506	0.707125
0.507	0.705892
0.508	0.70454
0.509	0.703072
0.51	0.701489
0.511	0.699792
0.512	0.697983
0.513	0.696062
0.514	0.694031
0.515	0.69189
0.516	0.689642
0.517	0.687286
0.518	0.684824
0.519	0.682258
0.52	0.679587
0.521	0.676815
0.522	0.67394
0.523	0.670965
0.524	0.667894
0.525	0.664742
0.526	0.661527
0.527	0.658269
0.528	0.654986
0.529	0.651695
0.53	0.648417
0.531	0.645169
0.532	0.64197
0.533	0.638839
0.534	0.635793
0.535	0.632852
0.536	0.630033
0.537	0.627357
0.538	0.62484
0.539	0.622502
0.54	0.620361
0.541	0.618436
0.542	0.616737
0.543	0.615256
0.544	0.613984
0.545	0.612912
0.546	0.612031
0.547	0.611332
0.548	0.610805
0.549	0.610441
0.55	0.610231
0.551	0.610166
0.552	0.610236
0.553	0.610432
0.554	0.610745
0.555	0.611165
0.556	0.611684
0.557	0.612292
0.558	0.61298
0.559	0.613738
0.56	0.614558
0.561	0.61543
0.562	0.616345
0.563	0.617293
0.564	0.618266
0.565	0.619254
0.566	0.620248
0.567	0.621239
0.568	0.622217
0.569	0.623177
0.57	0.624119
0.571	0.625045
0.572	0.625955
0.573	0.626852
0.574	0.627736
0.575	0.628608
0.576	0.629469
0.577	0.630322
0.578	0.631166
0.579	0.632004
0.58	0.632836
0.581	0.633664
0.582	0.634489
0.583	0.635312
0.584	0.636134
0.585	0.636956
0.586	0.637781
0.587	0.638608
0.588	0.63944
0.589	0.640277
0.59	0.641121
0.591	0.641972
0.592	0.642832
0.593	0.643703
0.594	0.644585
0.595	0.64548
0.596	0.646389
0.597	0.647313
0.598	0.648253
0.599	0.649211
0.6	0.650189
0.601	0.651198
0.602	0.652251
0.603	0.65336
0.604	0.654536
0.605	0.655792
0.606	0.657141
0.607	0.658594
0.608	0.660165
0.609	0.661864
0.61	0.663705
0.611	0.665699
0.612	0.66786
0.613	0.670198
0.614	0.672727
0.615	0.675459
0.616	0.678405
0.617	0.681566
0.618	0.68484
0.619	0.68808
0.62	0.691136
0.621	0.693859
0.622	0.696101
0.623	0.697713
0.624	0.698546
0.625	0.698452
0.626	0.697351
0.627	0.695474
0.628	0.69314
0.629	0.69067
0.63	0.688381
0.631	0.686594
0.632	0.685628
0.633	0.685802
0.634	0.687435
0.635	0.690847
0.636	0.696357
0.637	0.704284
0.638	0.714948
0.639	0.728667
0.64	0.745762
0.641	0.766551
0.642	0.791307
0.643	0.81932
0.644	0.848947
0.645	0.87851
0.646	0.90633
0.647	0.930727
0.648	0.950023
0.649	0.962538
0.65	0.966621
0.651	0.961527
0.652	0.947603
0.653	0.925259
0.654	0.894905
0.655	0.856951
0.656	0.811807
0.657	0.759993
0.658	0.704243
0.659	0.64954
0.66	0.60032
0.661	0.560308
0.662	0.530115
0.663	0.508091
0.664	0.492532
0.665	0.481738
0.666	0.474005
0.667	0.46805
0.668	0.46357
0.669	0.460403
0.67	0.458389
0.671	0.457367
0.672	0.457176
0.673	0.457655
0.674	0.458643
0.675	0.459979
0.676	0.461501
0.677	0.463071
0.678	0.464656
0.679	0.466258
0.68	0.467883
0.681	0.469533
0.682	0.471211
0.683	0.472921
0.684	0.474667
0.685	0.476452
0.686	0.47828
0.687	0.480153
0.688	0.482076
0.689	0.484051
0.69	0.486083
0.691	0.488175
0.692	0.49033
0.693	0.492552
0.694	0.494844
0.695	0.49721
0.696	0.499652
0.697	0.502176
0.698	0.504783
0.699	0.507478
0.7	0.510263
0.701	0.513143
0.702	0.516121
0.703	0.519201
0.704	0.522385
0.705	0.525677
0.706	0.529082
0.707	0.532601
0.708	0.536239
0.709	0.539999
0.71	0.543885
0.711	0.547899
0.712	0.552046
0.713	0.55633
0.714	0.560752
0.715	0.565318
0.716	0.570029
0.717	0.574891
0.718	0.579906
0.719	0.585077
0.72	0.590402
0.721	0.59584
0.722	0.601337
0.723	0.606843
0.724	0.612304
0.725	0.617668
0.726	0.622882
0.727	0.627895
0.728	0.632653
0.729	0.637103
0.73	0.641195
0.731	0.644875
0.732	0.64809
0.733	0.650788
0.734	0.65293
0.735	0.654576
0.736	0.655839
0.737	0.656833
0.738	0.65767
0.739	0.658465
0.74	0.65933
0.741	0.660378
0.742	0.661722
0.743	0.663477
0.744	0.665754
0.745	0.668667
0.746	0.67233
0.747	0.676855
0.748	0.682356
0.749	0.688946
0.75	0.696738
0.751	0.705845
0.752	0.716381
0.753	0.728458
0.754	0.742188
0.755	0.757622
0.756	0.774757
0.757	0.79359
0.758	0.814114
0.759	0.836325
0.76	0.859749
0.761	0.87996
0.762	0.890651
0.763	0.889019
0.764	0.876717
0.765	0.855681
0.766	0.82785
0.767	0.795163
0.768	0.759556
0.769	0.722968
0.77	0.687337
0.771	0.654464
0.772	0.625031
0.773	0.599083
0.774	0.576634
0.775	0.557551
0.776	0.541509
0.777	0.528167
0.778	0.517187
0.779	0.50823
0.78	0.500974
0.781	0.495213
0.782	0.490785
0.783	0.48753
0.784	0.485288
0.785	0.483896
0.786	0.483196
0.787	0.483025
0.788	0.483224
0.789	0.483677
0.79	0.484359
0.791	0.485251
0.792	0.486338
0.793	0.487602
0.794	0.489028
0.795	0.490598
0.796	0.492301
0.797	0.494148
0.798	0.496154
0.799	0.498336
0.8	0.500711
0.801	0.503294
0.802	0.506102
0.803	0.50915
0.804	0.512456
0.805	0.516032
0.806	0.519865
0.807	0.523915
0.808	0.528145
0.809	0.532515
0.81	0.536986
0.811	0.54152
0.812	0.546079
0.813	0.550623
0.814	0.555114
0.815	0.559513
0.816	0.563794
0.817	0.567953
0.818	0.57199
0.819	0.575906
0.82	0.579702
0.821	0.583376
0.822	0.58693
0.823	0.590363
0.824	0.593676
0.825	0.596868
0.826	0.599941
0.827	0.602895
0.828	0.605736
0.829	0.608469
0.83	0.611099
0.831	0.613631
0.832	0.616072
0.833	0.618426
0.834	0.620698
0.835	0.622893
0.836	0.625018
0.837	0.627077
0.838	0.629075
0.839	0.631019
0.84	0.632912
0.841	0.634761
0.842	0.63657
0.843	0.638345
0.844	0.640083
0.845	0.641776
0.846	0.643417
0.847	0.645
0.848	0.646517
0.849	0.64796
0.85	0.649323
0.851	0.650597
0.852	0.651777
0.853	0.652855
0.854	0.653823
0.855	0.654674
0.856	0.655402
0.857	0.655998
0.858	0.656455
0.859	0.656771
0.86	0.656949
0.861	0.657001
0.862	0.656932
0.863	0.656753
0.864	0.656471
0.865	0.656095
0.866	0.655634
0.867	0.655094
0.868	0.654486
0.869	0.653818
0.87	0.653097
0.871	0.652332
0.872	0.651532
0.873	0.650703
0.874	0.649845
0.875	0.648957
0.876	0.648037
0.877	0.647082
0.878	0.64609
0.879	0.645061
0.88	0.643992
0.881	0.642881
0.882	0.641726
0.883	0.640525
0.884	0.639278
0.885	0.63798
0.886	0.636632
0.887	0.635231
0.888	0.633774
0.889	0.632264
0.89	0.630707
0.891	0.629114
0.892	0.627492
0.893	0.625851
0.894	0.624201
0.895	0.62255
0.896	0.620907
0.897	0.619282
0.898	0.617683
0.899	0.61612
0.9	0.614601
0.901	0.613135
0.902	0.611723
0.903	0.61037
0.904	0.609077
0.905	0.607847
0.906	0.606682
0.907	0.605586
0.908	0.604562
0.909	0.603611
0.91	0.602736
0.911	0.60194
0.912	0.601226
0.913	0.600597
0.914	0.600054
0.915	0.599601
0.916	0.599241
0.917	0.598972
0.918	0.598793
0.919	0.598698
0.92	0.598684
0.921	0.598747
0.922	0.598884
0.923	0.59909
0.924	0.599361
0.925	0.599695
0.926	0.600086
0.927	0.600531
0.928	0.601026
0.929	0.601568
0.93	0.602152
0.931	0.602775
0.932	0.603432
0.933	0.60412
0.934	0.604836
0.935	0.605574
0.936	0.606332
0.937	0.607105
0.938	0.60789
0.939	0.608683
0.94	0.609478
0.941	0.610272
0.942	0.611061
0.943	0.611839
0.944	0.612604
0.945	0.613351
0.946	0.614075
0.947	0.614772
0.948	0.615438
0.949	0.616068
0.95	0.616659
0.951	0.617206
0.952	0.617705
0.953	0.618152
0.954	0.618541
0.955	0.618873
0.956	0.619153
0.957	0.619385
0.958	0.619575
0.959	0.619729
0.96	0.619852
0.961	0.61995
0.962	0.620027
0.963	0.62009
0.964	0.620143
0.965	0.620193
0.966	0.620244
0.967	0.620302
0.968	0.620366
0.969	0.620434
0.97	0.620507
0.971	0.620583
0.972	0.620661
0.973	0.62074
0.974	0.620818
0.975	0.620895
0.976	0.62097
0.977	0.621041
0.978	0.621108
0.979	0.621169
0.98	0.621223
0.981	0.62127
0.982	0.621307
0.983	0.621335
0.984	0.621352
0.985	0.621356
0.986	0.621348
0.987	0.621325
0.988	0.621287
0.989	0.621232
0.99	0.62116
0.991	0.621069
0.992	0.620959
0.993	0.620828
0.994	0.620675
0.995	0.620499
0.996	0.620299
0.997	0.620074
0.998	0.619823
0.999	0.619545
1	0.619239
