t	u	v	x	y
82.7477	-0.0552356	0.0904882	0.0904882	0.0904882
82.9481	-0.0708275	0.0911881	0.0911881	0.0911881
83.1484	-0.0865081	0.0917749	0.0917749	0.0917749
83.4334	-0.108586	0.0924156	0.0924156	0.0924156
83.7183	-0.130089	0.0928325	0.0928325	0.0928325
84.0033	-0.150616	0.0930335	0.0930335	0.0930335
84.2882	-0.169942	0.0930296	0.0930296	0.0930296
84.5732	-0.18793	0.0928342	0.0928342	0.0928342
84.967	-0.210313	0.0922765	0.0922765	0.0922765
85.3608	-0.229559	0.0914233	0.0914233	0.0914233
85.7547	-0.24552	0.0903201	0.0903201	0.0903201
86.1485	-0.258159	0.089014	0.089014	0.089014
86.5424	-0.26748	0.0875522	0.0875522	0.0875522
87.0197	-0.274333	0.0856394	0.0856394	0.0856394
87.497	-0.276385	0.0836501	0.0836501	0.0836501
87.6722	-0.276004	0.0829171	0.0829171	0.0829171
87.8473	-0.275093	0.0821882	0.0821882	0.0821882
88.0225	-0.273532	0.081467	0.081467	0.081467
88.1977	-0.271404	0.0807575	0.0807575	0.0807575
88.3728	-0.268728	0.0800631	0.0800631	0.0800631
88.7439	-0.261264	0.0786576	0.0786576	0.0786576
89.115	-0.251458	0.0773676	0.0773676	0.0773676
89.4861	-0.23941	0.0762237	0.0762237	0.0762237
89.8572	-0.225208	0.0752552	0.0752552	0.0752552
90.2283	-0.208934	0.0744905	0.0744905	0.0744905
90.8331	-0.178134	0.0737502	0.0737502	0.0737502
91.438	-0.142246	0.0737364	0.0737364	0.0737364
92.0428	-0.10149	0.0745576	0.0745576	0.0745576
92.6477	-0.0563496	0.0763144	0.0763144	0.0763144
93.0507	-0.0246408	0.0780461	0.0780461	0.0780461
93.1724	-0.0150217	0.0786604	0.0786604	0.0786604
93.2941	-0.00550387	0.0793165	0.0793165	0.0793165
93.4158	0.00380308	0.0800138	0.0800138	0.0800138
93.5375	0.0127139	0.080751	0.080751	0.080751
93.6592	0.0209873	0.081526	0.081526	0.081526
93.8008	0.0293251	0.0824701	0.0824701	0.0824701
93.9424	0.0355769	0.0834515	0.0834515	0.0834515
94.084	0.038871	0.0844577	0.0844577	0.0844577
94.2255	0.0385194	0.0854717	0.0854717	0.0854717
94.3671	0.0345465	0.0864731	0.0864731	0.0864731
94.4497	0.0307641	0.0870456	0.0870456	0.0870456
94.5181	0.0269833	0.087511	0.087511	0.087511
94.5865	0.0227263	0.0879664	0.0879664	0.0879664
94.655	0.0180864	0.0884108	0.0884108	0.0884108
94.7234	0.0131288	0.0888435	0.0888435	0.0888435
94.8013	0.00717769	0.0893206	0.0893206	0.0893206
94.8792	0.000977952	0.0897808	0.0897808	0.0897808
94.9571	-0.00541204	0.0902234	0.0902234	0.0902234
95.035	-0.0119474	0.0906478	0.0906478	0.0906478
95.1129	-0.0185913	0.0910537	0.0910537	0.0910537
95.2551	-0.0308994	0.0917461	0.0917461	0.0917461
95.3973	-0.0433339	0.0923752	0.0923752	0.0923752
95.5394	-0.0557989	0.0929405	0.0929405	0.0929405
95.6816	-0.0682119	0.093442	0.093442	0.093442
95.8238	-0.0805121	0.0938803	0.0938803	0.0938803
96.1162	-0.105223	0.0945867	0.0945867	0.0945867
96.4087	-0.128934	0.095038	0.095038	0.095038
96.7011	-0.151378	0.0952459	0.0952459	0.0952459
96.9935	-0.17234	0.0952252	0.0952252	0.0952252
97.2859	-0.191669	0.0949921	0.0949921	0.0949921
97.676	-0.214705	0.0943822	0.0943822	0.0943822
98.0661	-0.23454	0.093471	0.093471	0.093471
98.4562	-0.250897	0.0923056	0.0923056	0.0923056
98.8463	-0.263757	0.0909347	0.0909347	0.0909347
99.2363	-0.273182	0.0894073	0.0894073	0.0894073
