x	y
0.711	0.834311
0.712	0.834771
0.713	0.835083
0.714	0.835279
0.715	0.835391
0.716	0.835439
0.717	0.835441
0.718	0.835411
0.719	0.835352
0.72	0.835265
0.721	0.835154
0.722	0.83502
0.723	0.834864
0.724	0.834687
0.725	0.83449
0.726	0.834272
0.727	0.834031
0.728	0.833769
0.729	0.833481
0.73	0.833167
0.731	0.832823
0.732	0.832446
0.733	0.832033
0.734	0.831578
0.735	0.831072
0.736	0.830506
0.737	0.829872
0.738	0.829161
0.739	0.828375
0.74	0.827525
0.741	0.826621
0.742	0.825673
0.743	0.824692
0.744	0.823688
0.745	0.822678
0.746	0.821682
0.747	0.820715
0.748	0.819773
0.749	0.818838
0.75	0.817885
0.751	0.816891
0.752	0.815841
0.753	0.814731
0.754	0.813557
0.755	0.812324
0.756	0.811083
0.757	0.809894
0.758	0.808818
0.759	0.807915
0.76	0.80723
0.761	0.80676
0.762	0.806484
0.763	0.806371
0.764	0.806395
0.765	0.806532
0.766	0.806764
0.767	0.807071
0.768	0.807434
0.769	0.807836
0.77	0.808267
0.771	0.808723
0.772	0.809202
0.773	0.8097
0.774	0.810221
0.775	0.810767
0.776	0.811345
0.777	0.811959
0.778	0.812614
0.779	0.813321
0.78	0.814096
0.781	0.814946
0.782	0.815861
0.783	0.816833
0.784	0.817851
0.785	0.818902
0.786	0.819968
0.787	0.821044
0.788	0.822129
0.789	0.823219
0.79	0.824317
0.791	0.825421
0.792	0.826523
0.793	0.827617
0.794	0.828685
0.795	0.829703
0.796	0.830647
0.797	0.831496
0.798	0.832251
0.799	0.832919
0.8	0.833517
0.801	0.834054
0.802	0.834538
0.803	0.834973
0.804	0.835366
0.805	0.835717
0.806	0.836021
0.807	0.836273
0.808	0.836465
0.809	0.836596
0.81	0.836667
0.811	0.836679
0.812	0.836632
0.813	0.836528
0.814	0.836366
0.815	0.836149
0.816	0.835879
0.817	0.835566
0.818	0.835217
0.819	0.834837
0.82	0.834431
0.821	0.834003
0.822	0.833553
0.823	0.83308
0.824	0.832584
0.825	0.832065
0.826	0.831522
0.827	0.830952
0.828	0.830354
0.829	0.829727
0.83	0.829068
0.831	0.828373
0.832	0.827638
0.833	0.826857
0.834	0.826027
0.835	0.825139
0.836	0.824187
0.837	0.823161
0.838	0.822062
0.839	0.820896
0.84	0.819677
0.841	0.818424
0.842	0.817158
0.843	0.815905
0.844	0.814688
0.845	0.813533
0.846	0.812463
0.847	0.811504
0.848	0.810678
0.849	0.810012
0.85	0.80952
0.851	0.809206
0.852	0.809062
0.853	0.809073
0.854	0.809226
0.855	0.809506
0.856	0.809901
0.857	0.810398
0.858	0.810983
0.859	0.811644
0.86	0.812367
0.861	0.81314
0.862	0.813956
0.863	0.81481
0.864	0.815699
0.865	0.816618
0.866	0.817563
0.867	0.81853
0.868	0.819513
0.869	0.820507
0.87	0.821506
0.871	0.822503
0.872	0.823493
0.873	0.824465
0.874	0.825412
0.875	0.826323
0.876	0.827189
0.877	0.828002
0.878	0.828754
0.879	0.829439
0.88	0.830052
0.881	0.830591
0.882	0.831058
0.883	0.831455
0.884	0.831783
0.885	0.832046
0.886	0.832246
0.887	0.832386
0.888	0.832471
0.889	0.832504
0.89	0.832487
