t	u	v	x	y
35.7949	-0.00530066	-0.0974772	-0.0974772	-0.0974772
35.8461	-0.00108616	-0.0960228	-0.0960228	-0.0960228
35.8973	0.00306664	-0.0944613	-0.0944613	-0.0944613
35.9943	0.0107081	-0.0912172	-0.0912172	-0.0912172
36.0912	0.0179368	-0.0876124	-0.0876124	-0.0876124
36.3069	0.031909	-0.0784279	-0.0784279	-0.0784279
36.5226	0.0424929	-0.0679156	-0.0679156	-0.0679156
36.7463	0.0508818	-0.0559616	-0.0559616	-0.0559616
36.9781	0.0577499	-0.0426882	-0.0426882	-0.0426882
37.1339	0.0605979	-0.0333991	-0.0333991	-0.0333991
37.2137	0.0630449	-0.0285453	-0.0285453	-0.0285453
37.2935	0.0688958	-0.0235338	-0.0235338	-0.0235338
37.3359	0.0742654	-0.0207473	-0.0207473	-0.0207473
37.3716	0.0823297	-0.0182875	-0.0182875	-0.0182875
37.3908	0.092689	-0.0168768	-0.0168768	-0.0168768
37.4023	0.107915	-0.0159601	-0.0159601	-0.0159601
37.4097	0.130699	-0.0152999	-0.0152999	-0.0152999
37.4147	0.164175	-0.0147868	-0.0147868	-0.0147868
37.4186	0.220839	-0.0143031	-0.0143031	-0.0143031
37.4214	0.311496	-0.0138452	-0.0138452	-0.0138452
37.4239	0.478372	-0.0132937	-0.0132937	-0.0132937
37.426	0.709488	-0.0126332	-0.0126332	-0.0126332
37.4276	0.882761	-0.0119428	-0.0119428	-0.0119428
37.4292	0.96625	-0.0111461	-0.0111461	-0.0111461
37.4304	0.986833	-0.0105123	-0.0105123	-0.0105123
37.4316	0.993733	-0.0098711	-0.0098711	-0.0098711
37.4334	0.995445	-0.00894032	-0.00894032	-0.00894032
37.4351	0.995117	-0.0080093	-0.0080093	-0.0080093
37.4392	0.99328	-0.00587395	-0.00587395	-0.00587395
37.4455	0.989886	-0.0025415	-0.0025415	-0.0025415
37.4616	0.981131	0.00586479	0.00586479	0.00586479
37.4874	0.966574	0.019214	0.019214	0.019214
37.5571	0.923031	0.0542488	0.0542488	0.0542488
37.6707	0.827549	0.10755	0.10755	0.10755
37.7048	0.783152	0.122314	0.122314	0.122314
37.7389	0.708265	0.136112	0.136112	0.136112
37.7491	0.660988	0.139931	0.139931	0.139931
37.7557	0.594932	0.142226	0.142226	0.142226
37.7588	0.533778	0.143188	0.143188	0.143188
37.7616	0.422768	0.143952	0.143952	0.143952
37.7642	0.207044	0.144445	0.144445	0.144445
37.7651	0.0842897	0.144546	0.144546	0.144546
37.7655	0.026845	0.144569	0.144569	0.144569
37.7657	0.00734682	0.144574	0.144574	0.144574
37.7657	-0.000372625	0.144576	0.144576	0.144576
37.7658	-0.00588687	0.144577	0.144577	0.144577
37.7659	-0.0269344	0.144581	0.144581	0.144581
37.7661	-0.0474555	0.144582	0.144582	0.144582
37.7667	-0.114834	0.144576	0.144576	0.144576
37.7672	-0.168935	0.144553	0.144553	0.144553
37.7683	-0.233309	0.144473	0.144473	0.144473
37.7694	-0.262242	0.144365	0.144365	0.144365
37.7706	-0.273177	0.144247	0.144247	0.144247
37.7717	-0.276834	0.144125	0.144125	0.144125
37.7735	-0.278192	0.143935	0.143935	0.143935
37.7752	-0.278118	0.143744	0.143744	0.143744
37.777	-0.27783	0.143554	0.143554	0.143554
37.7808	-0.27718	0.14314	0.14314	0.14314
37.7846	-0.276382	0.142727	0.142727	0.142727
37.7884	-0.275718	0.142316	0.142316	0.142316
37.7963	-0.274203	0.141463	0.141463	0.141463
37.8042	-0.272741	0.140617	0.140617	0.140617
37.8122	-0.271247	0.139776	0.139776	0.139776
37.8289	-0.268094	0.138025	0.138025	0.138025
37.8456	-0.264949	0.136301	0.136301	0.136301
37.9048	-0.253666	0.130395	0.130395	0.130395
38.0067	-0.233945	0.121035	0.121035	0.121035
38.2464	-0.185839	0.103064	0.103064	0.103064
38.6241	-0.105224	0.0868681	0.0868681	0.0868681
38.8377	-0.057601	0.0846035	0.0846035	0.0846035
38.8786	-0.0486709	0.0847687	0.0847687	0.0847687
38.9252	-0.0385109	0.0851903	0.0851903	0.0851903
38.9777	-0.0273236	0.0859479	0.0859479	0.0859479
39.069	-0.00837738	0.0878942	0.0878942	0.0878942
39.0896	-0.00427708	0.0884479	0.0884479	0.0884479
39.1103	-0.000311619	0.0890433	0.0890433	0.0890433
39.1486	0.00664146	0.0902553	0.0902553	0.0902553
39.187	0.0128871	0.091594	0.091594	0.091594
39.2592	0.0218902	0.0943993	0.0943993	0.0943993
39.3314	0.0261119	0.0974473	0.0974473	0.0974473
39.4036	0.0257895	0.100562	0.100562	0.100562
39.4874	0.0227396	0.1041	0.1041	0.1041
39.5661	0.019286	0.107288	0.107288	0.107288
39.6448	0.0156516	0.110337	0.110337	0.110337
39.8503	0.00582543	0.117608	0.117608	0.117608
40.0172	-0.00244575	0.122757	0.122757	0.122757
40.2115	-0.0123354	0.127871	0.127871	0.127871
40.4334	-0.0238353	0.13252	0.13252	0.13252
40.695	-0.0375372	0.136356	0.136356	0.136356
40.8069	-0.0433998	0.137449	0.137449	0.137449
40.9189	-0.0492447	0.138214	0.138214	0.138214
41.3277	-0.0702401	0.138256	0.138256	0.138256
41.7365	-0.0903153	0.134092	0.134092	0.134092
42.2683	-0.114353	0.12278	0.12278	0.12278
42.9231	-0.139719	0.100695	0.100695	0.100695
43.5779	-0.159266	0.0712234	0.0712234	0.0712234
44.5617	-0.174415	0.0179152	0.0179152	0.0179152
45.5454	-0.167714	-0.0376898	-0.0376898	-0.0376898
46.5291	-0.134159	-0.0835734	-0.0835734	-0.0835734
47.5283	-0.0707687	-0.106	-0.106	-0.106
47.8861	-0.0420995	-0.105402	-0.105402	-0.105402
48.2439	-0.0118164	-0.0995001	-0.0995001	-0.0995001
48.5849	0.0155738	-0.0889092	-0.0889092	-0.0889092
48.9093	0.0360506	-0.0748971	-0.0748971	-0.0748971
49.2038	0.0485746	-0.0597894	-0.0597894	-0.0597894
49.4124	0.0552119	-0.048114	-0.048114	-0.048114
49.6	0.0599669	-0.0370746	-0.0370746	-0.0370746
49.7599	0.0626382	-0.0273638	-0.0273638	-0.0273638
49.8725	0.0648912	-0.0203759	-0.0203759	-0.0203759
49.9175	0.0654672	-0.0175534	-0.0175534	-0.0175534
49.9509	0.0652751	-0.0154646	-0.0154646	-0.0154646
49.979	0.0644168	-0.013712	-0.013712	-0.013712
50.027	0.0619063	-0.0107584	-0.0107584	-0.0107584
50.0513	0.0609346	-0.00928375	-0.00928375	-0.00928375
50.0676	0.0608473	-0.00829978	-0.00829978	-0.00829978
50.0822	0.0614024	-0.00741365	-0.00741365	-0.00741365
50.1085	0.0644003	-0.00579868	-0.00579868	-0.00579868
